ds,y,yhat,yhat_lower,yhat_upper,error,uncertainty,anomaly
2016-02-16,3552.0,3601.873102744449,2989.839447057792,4199.021238882358,-49.87310274444917,1209.1817918245665,No
2016-02-17,3635.0,3438.558935232037,2830.1121955531294,4032.302361889199,196.44106476796287,1202.1901663360695,No
2016-02-18,3380.0,3442.092202159273,2817.541221329013,4050.748657106493,-62.0922021592728,1233.20743577748,No
2016-02-19,3214.0,3146.9862990870206,2528.331380589169,3723.039337494529,67.0137009129794,1194.7079569053599,No
2016-02-20,1350.0,1778.9574930127978,1154.7514263991577,2338.8105396431342,-428.95749301279784,1184.0591132439765,No
2016-02-21,1504.0,1964.3412170929691,1338.201778509744,2571.4836660002584,-460.34121709296915,1233.2818874905145,No
2016-02-22,3199.0,3406.668834858297,2789.0464980099823,4021.796590941651,-207.66883485829703,1232.7500929316689,No
2016-02-23,4051.0,3449.298635155954,2831.65271102422,4060.9195149144666,601.7013648440461,1229.2668038902466,No
2016-02-24,4019.0,3330.6430120016967,2720.272501777103,3925.3190384563577,688.3569879983033,1205.0465366792546,No
2016-02-25,3867.0,3301.93938911435,2713.93733437574,3915.3857653138143,565.06061088565,1201.4484309380741,No
2016-02-26,3477.0,3085.74719755539,2482.7180321792816,3682.830226709096,391.2528024446101,1200.1121945298146,No
2016-02-27,1353.0,1614.524081989997,986.2734970091578,2263.1345524284397,-261.52408198999706,1276.861055419282,No
2016-02-28,1445.0,1925.2650484963056,1334.28577812779,2488.3801918057684,-480.26504849630555,1154.0944136779783,No
2016-02-29,3775.0,3632.298312321016,3009.6582921641657,4214.38550864949,142.70168767898394,1204.7272164853239,No
2016-03-01,3514.0,3778.2422888301553,3172.01493088132,4407.386893380797,-264.2422888301553,1235.371962499477,No
2016-03-02,3542.0,3637.896126829663,3056.76873300966,4233.622031750623,-95.89612682966299,1176.853298740963,No
2016-03-03,3794.0,3693.7085161758496,3037.781941656876,4277.35404020381,100.29148382415042,1239.5720985469338,No
2016-03-04,3530.0,3298.7004149859395,2712.78442578203,3955.222029675922,231.29958501406054,1242.4376038938917,No
2016-03-05,1083.0,1788.0190495512325,1194.6733043979864,2351.6670432608976,-705.0190495512325,1156.9937388629112,No
2016-03-06,1434.0,1847.104937661852,1227.5991478358997,2446.494150726709,-413.1049376618521,1218.8950028908093,No
2016-03-07,3690.0,3470.6558138211685,2864.780677827933,4086.40814365623,219.34418617883148,1221.6274658282973,No
2016-03-08,3878.0,3797.788767456192,3169.870503558331,4390.612368168477,80.21123254380791,1220.7418646101455,No
2016-03-09,2888.0,3759.626553848117,3165.346961588326,4358.966835242248,-871.626553848117,1193.6198736539218,No
2016-03-10,3518.0,3680.18415471624,3082.988397733799,4270.138875487411,-162.18415471623985,1187.1504777536115,No
2016-03-11,3472.0,3374.939110377835,2795.618469662115,3951.004613743628,97.06088962216518,1155.386144081513,No
2016-03-12,2302.0,1961.5515531016165,1346.3136894875668,2547.9201636555517,340.4484468983835,1201.606474167985,No
2016-03-13,2511.0,1989.9511181970645,1385.3811504247622,2558.022658079077,521.0488818029355,1172.6415076543146,No
2016-03-14,3674.0,3727.002707432727,3118.7774565460622,4352.997441768777,-53.00270743272722,1234.219985222715,No
2016-03-15,3952.0,3844.71263901704,3229.328920120944,4486.535474727163,107.28736098295985,1257.206554606219,No
2016-03-16,3979.0,3837.3289491908154,3194.844206788194,4444.431917166403,141.67105080918463,1249.587710378209,No
2016-03-17,3948.0,3856.9747364962495,3288.148378288466,4420.812140597495,91.02526350375047,1132.6637623090292,No
2016-03-18,3406.0,3329.3223929890614,2719.2869326487694,3929.0587793658897,76.67760701093857,1209.7718467171203,No
2016-03-19,1629.0,1919.0913281193325,1316.5610985826163,2555.31194618935,-290.0913281193325,1238.7508476067335,No
2016-03-20,1659.0,2013.5958443861732,1392.173534867142,2596.575852053998,-354.5958443861732,1204.402317186856,No
2016-03-21,3643.0,3633.843887180183,3035.792361146544,4256.634307766341,9.156112819816826,1220.8419466197975,No
2016-03-22,4124.0,3876.052967944212,3285.52186809405,4453.738967587567,247.947032055788,1168.2170994935163,No
2016-03-23,4093.0,3570.3772171671835,2972.843299062476,4174.584988231764,522.6227828328165,1201.7416891692883,No
2016-03-24,3588.0,3554.6384854917,2955.837360258442,4165.220147892448,33.36151450829993,1209.382787634006,No
2016-03-25,2886.0,2619.1062850593667,2034.1521171391264,3202.838714558626,266.89371494063334,1168.6865974194998,No
2016-03-26,1144.0,1780.685374737307,1168.392299116141,2342.6451036231424,-636.685374737307,1174.2528045070014,No
2016-03-27,1109.0,1618.1959883230577,1014.1222927355788,2187.239023977924,-509.1959883230577,1173.116731242345,No
2016-03-28,1589.0,1899.267290045533,1293.7527338939096,2508.3239209056883,-310.26729004553295,1214.5711870117786,No
2016-03-29,3126.0,3510.208558581733,2891.642825092193,4091.4993910258186,-384.2085585817331,1199.8565659336255,No
2016-03-30,3572.0,3493.29434758,2878.382728610109,4097.280614915568,78.7056524200002,1218.8978863054585,No
2016-03-31,3635.0,3432.3677229611585,2862.2137832618305,4035.954973872126,202.6322770388415,1173.7411906102957,No
2016-04-01,3485.0,3142.042151537681,2561.678477594633,3739.4167336321166,342.9578484623189,1177.7382560374836,No
2016-04-02,3201.0,1846.4849323850733,1235.1016840685018,2463.0266895367663,1354.5150676149267,1227.9250054682645,No
2016-04-03,2985.0,2094.5219803759983,1493.3448773573418,2676.2484542254965,890.4780196240017,1182.9035768681547,No
2016-04-04,3639.0,3526.468015375769,2924.732960089258,4082.2414003443087,112.53198462423097,1157.5084402550506,No
2016-04-05,4061.0,3876.0503625048273,3283.224510895853,4487.114419302136,184.94963749517274,1203.8899084062832,No
2016-04-06,3221.0,3744.4149205785375,3116.723974623209,4347.915242502276,-523.4149205785375,1231.1912678790668,No
2016-04-07,2358.0,3647.9154658697657,3035.043798951231,4261.014526223723,-1289.9154658697657,1225.9707272724918,No
2016-04-08,3526.0,3488.472903657673,2836.9934197652387,4093.025154660784,37.527096342326786,1256.0317348955455,No
2016-04-09,1938.0,1960.145953296584,1385.19999914796,2560.5192318980367,-22.14595329658391,1175.3192327500767,No
2016-04-10,2561.0,2061.139793962609,1426.2243535269497,2661.1638695717834,499.860206037391,1234.9395160448337,No
2016-04-11,3892.0,3852.23636650644,3242.317950243405,4435.637627899065,39.763633493560064,1193.3196776556597,No
2016-04-12,4135.0,4273.08761904814,3684.3023714896703,4905.920111450213,-138.08761904814037,1221.6177399605426,No
2016-04-13,4406.0,4249.029053569439,3658.975840661964,4854.090147836703,156.97094643056062,1195.1143071747392,No
2016-04-14,4358.0,4264.61944214524,3623.454796618757,4878.605116252784,93.3805578547599,1255.1503196340268,No
2016-04-15,3054.0,3658.06225917983,3063.945220170436,4231.34877535145,-604.0622591798301,1167.4035551810139,No
2016-04-16,1513.0,2022.4054522686065,1409.668039549332,2663.837153495768,-509.4054522686065,1254.1691139464358,No
2016-04-17,2761.0,2281.1784253791247,1684.683043550143,2911.2616461893194,479.82157462087525,1226.5786026391763,No
2016-04-18,4163.0,3961.690881116326,3368.9351393361558,4573.650143605576,201.30911888367382,1204.7150042694202,No
2016-04-19,4486.0,4398.524905794799,3794.899398383861,4991.073396599339,87.47509420520055,1196.1739982154777,No
2016-04-20,4646.0,4257.095955961865,3668.32503317889,4815.740884580311,388.904044038135,1147.4158514014212,No
2016-04-21,4255.0,4369.484009587196,3730.446370275551,4949.869252310377,-114.48400958719594,1219.4228820348262,No
2016-04-22,3908.0,3782.891654067259,3186.3485066576145,4381.833300965051,125.10834593274103,1195.484794307437,No
2016-04-23,1946.0,2312.338197193776,1705.4017916406428,2886.561864586138,-366.33819719377607,1181.1600729454954,No
2016-04-24,1881.0,2310.5533405340234,1666.8044653285026,2915.962568746584,-429.5533405340234,1249.1581034180815,No
2016-04-25,3942.0,4064.0465056668,3443.74710926754,4670.75913030685,-122.04650566679993,1227.0120210393102,No
2016-04-26,4413.0,4191.487298457169,3606.352627854333,4764.839629860692,221.51270154283065,1158.487002006359,No
2016-04-27,4294.0,4119.570378460023,3525.1958220735382,4740.83006292234,174.42962153997723,1215.6342408488022,No
2016-04-28,4170.0,4159.451035917163,3586.1512771554303,4746.260523679994,10.548964082837301,1160.1092465245633,No
2016-04-29,3669.0,3680.209331619467,3084.658256099788,4250.99449900792,-11.209331619466866,1166.3362429081321,No
2016-04-30,2253.0,2315.252104486865,1712.0179265373554,2905.5827812542625,-62.25210448686494,1193.5648547169071,No
2016-05-01,3205.0,2591.6366726830342,1974.227508204477,3184.670695086615,613.3633273169658,1210.443186882138,No
2016-05-02,2283.0,2791.8480048228157,2173.8829672965207,3398.6285747847505,-508.8480048228157,1224.7456074882298,No
2016-05-03,4298.0,4324.960061540418,3730.6949382857215,4970.277234991965,-26.960061540417882,1239.5822967062436,No
2016-05-04,4743.0,4473.521897662649,3910.114195969606,5057.001083956446,269.4781023373507,1146.8868879868396,No
2016-05-05,4836.0,4603.630432689078,4002.873491067015,5186.707277542016,232.36956731092232,1183.8337864750006,No
2016-05-06,4493.0,4305.770339307191,3697.661036286371,4881.4619881406325,187.22966069280938,1183.8009518542613,No
2016-05-07,4015.0,3026.8227513086053,2429.2560287781102,3619.576697550596,988.1772486913947,1190.3206687724855,No
2016-05-08,4341.0,3288.5022906890235,2717.894132262508,3949.847341546329,1052.4977093109765,1231.9532092838213,No
2016-05-09,4713.0,4762.94364940402,4171.012309191036,5379.237270893841,-49.94364940402011,1208.2249617028046,No
2016-05-10,2969.0,4604.62365001402,3996.5566341475087,5160.3873578778375,-1635.6236500140203,1163.8307237303288,No
2016-05-11,4162.0,4664.102432149717,4078.35087211008,5286.626507027072,-502.10243214971706,1208.2756349169917,No
2016-05-12,4648.0,4944.449872300696,4369.525900872235,5565.915765644482,-296.44987230069637,1196.3898647722472,No
2016-05-13,4356.0,4174.49845942509,3581.218339408763,4771.134459705471,181.50154057491,1189.9161202967084,No
2016-05-14,2827.0,2412.953683830772,1825.4991988206464,3003.067836879932,414.0463161692278,1177.5686380592858,No
2016-05-15,3343.0,2731.8427360314013,2147.752394259032,3342.664472889391,611.1572639685987,1194.9120786303592,No
2016-05-16,4629.0,4489.200848979345,3867.215030565581,5055.032891167271,139.7991510206548,1187.8178606016904,No
2016-05-17,5322.0,4620.081485514176,4017.524930373861,5239.769006140596,701.9185144858238,1222.2440757667346,No
2016-05-18,4221.0,4307.966811495616,3707.786047729699,4911.873510616105,-86.96681149561573,1204.0874628864058,No
2016-05-19,4603.0,4582.340754337275,3964.772236509441,5170.214048167516,20.65924566272497,1205.441811658075,No
2016-05-20,4316.0,4299.485320879195,3697.9880974997577,4869.993167039356,16.51467912080534,1172.0050695395985,No
2016-05-21,2457.0,2747.036626765876,2149.3866432682685,3349.997754188125,-290.036626765876,1200.6111109198564,No
2016-05-22,3153.0,2896.378149880072,2272.0276732096736,3468.17538045817,256.6218501199278,1196.1477072484963,No
2016-05-23,4640.0,4513.46675945837,3919.740594945992,5117.355027014935,126.53324054163022,1197.6144320689432,No
2016-05-24,4935.0,4586.812878223838,3991.975720670271,5220.394617562862,348.1871217761618,1228.4188968925905,No
2016-05-25,4600.0,4226.268216498036,3625.5225264106166,4830.998112453059,373.73178350196395,1205.475586042442,No
2016-05-26,4704.0,4612.312588818307,4049.8508353193006,5231.460416383673,91.68741118169328,1181.6095810643724,No
2016-05-27,4057.0,4208.914044089942,3596.045058093721,4822.39500261096,-151.91404408994185,1226.3499445172388,No
2016-05-28,2965.0,2554.6745090527597,1919.948314800638,3127.523846631223,410.32549094724027,1207.575531830585,No
2016-05-29,2900.0,2428.6655949122564,1841.6931578176448,3049.3505295640025,471.33440508774356,1207.6573717463577,No
2016-05-30,2224.0,2204.922936857836,1586.1140362495814,2779.7291090283334,19.077063142164207,1193.615072778752,No
2016-05-31,2706.0,3510.768626826867,2897.629997789301,4078.8067285818647,-804.7686268268671,1181.1767307925638,No
2016-06-01,3582.0,3898.763178120415,3302.5942896543725,4516.819096151276,-316.763178120415,1214.224806496904,No
2016-06-02,3888.0,3913.410870993039,3324.3590324549805,4517.002532274621,-25.410870993039225,1192.643499819641,No
2016-06-03,3555.0,3676.633978061144,3082.5286131204334,4309.97888806763,-121.63397806114381,1227.4502749471962,No
2016-06-04,2620.0,2666.4987236795214,2063.1524760530256,3226.417869523857,-46.49872367952139,1163.2653934708314,No
2016-06-05,3863.0,3120.759822397342,2472.76375817818,3719.293881661136,742.2401776026582,1246.5301234829558,No
2016-06-06,4752.0,4703.902748384508,4083.36330435633,5300.05029352656,48.09725161549159,1216.6869891702304,No
2016-06-07,4984.0,4977.88866861413,4398.215221127537,5599.283253921588,6.111331385869562,1201.0680327940509,No
2016-06-08,4672.0,5035.425364523042,4428.493072745263,5603.300099870412,-363.42536452304194,1174.807027125149,No
2016-06-09,4753.0,4729.43678924469,4111.415938544124,5355.43042785773,23.563210755310138,1244.0144893136057,No
2016-06-10,4421.0,4518.365567664381,3940.991590289137,5126.096853940881,-97.36556766438116,1185.1052636517443,No
2016-06-11,2813.0,2956.034977341428,2379.448670997004,3548.1194917427383,-143.0349773414282,1168.6708207457345,No
2016-06-12,1788.0,2862.8934906351105,2246.601424672294,3456.9779894037,-1074.8934906351105,1210.3765647314062,No
2016-06-13,4305.0,4365.219815510933,3760.201913094976,4956.823027216656,-60.219815510932676,1196.6211141216795,No
2016-06-14,4469.0,4521.990457976449,3949.2203520758985,5077.578323197499,-52.99045797644885,1128.3579711216007,No
2016-06-15,4818.0,4486.698151870539,3904.17955828696,5132.636573699226,331.3018481294612,1228.4570154122657,No
2016-06-16,3939.0,4393.823617658151,3743.530791008512,4979.641849288705,-454.8236176581513,1236.111058280193,No
2016-06-17,3816.0,3933.11222181066,3335.0840345902748,4549.064930732384,-117.11222181065978,1213.980896142109,No
2016-06-18,2582.0,2266.01122318953,1696.3799794058548,2848.3268853625973,315.98877681047,1151.9469059567425,No
2016-06-19,3359.0,2596.906948586144,2013.030379620892,3197.927223324375,762.0930514138558,1184.896843703483,No
2016-06-20,3735.0,4312.482043229633,3755.7938588867,4905.094148959632,-577.4820432296328,1149.3002900729316,No
2016-06-21,4908.0,4467.926548458969,3875.496806941997,5070.907497198789,440.0734515410313,1195.4106902567923,No
2016-06-22,4455.0,4502.9791744288805,3901.7122782075016,5074.37072570026,-47.97917442888047,1172.6584474927581,No
2016-06-23,2865.0,4421.547676471846,3805.464073246698,4980.532092714207,-1556.547676471846,1175.0680194675087,No
2016-06-24,3966.0,4040.227389850695,3400.8612171169025,4649.933527202572,-74.22738985069509,1249.0723100856694,No
2016-06-25,2524.0,2453.606144436493,1833.9935408499364,3017.623174282605,70.3938555635068,1183.6296334326685,No
2016-06-26,3148.0,2546.4931250113477,1946.262837869143,3144.997749791613,601.5068749886523,1198.73491192247,No
2016-06-27,4248.0,4282.861023225748,3655.777854066381,4885.377995430551,-34.861023225747886,1229.6001413641698,No
2016-06-28,4876.0,4522.582491502604,3908.8412081264514,5103.449597634878,353.41750849739583,1194.6083895084266,No
2016-06-29,4731.0,4321.025655558499,3776.224852769285,4910.449362906338,409.97434444150076,1134.2245101370531,No
2016-06-30,4444.0,4483.934480390473,3895.153776932976,5094.417123015412,-39.934480390473254,1199.2633460824354,No
2016-07-01,3129.0,4151.717281515901,3518.9703123720205,4750.664606730296,-1022.717281515901,1231.6942943582758,No
2016-07-02,3096.0,2737.721463182715,2176.7431192441736,3298.918259827887,358.27853681728493,1122.1751405837135,No
2016-07-03,3055.0,2903.6991444189493,2309.648281991936,3498.6831997982,151.30085558105066,1189.0349178062638,No
2016-07-04,4493.0,4642.809110362014,4057.027656294178,5254.867937853716,-149.8091103620136,1197.8402815595382,No
2016-07-05,4919.0,4903.751404388617,4344.429596615253,5521.347074451388,15.24859561138328,1176.9174778361348,No
2016-07-06,5064.0,4989.061701450335,4365.864720924156,5619.585267448409,74.93829854966498,1253.7205465242523,No
2016-07-07,4911.0,5053.560566257333,4462.96121625109,5646.742442498892,-142.56056625733345,1183.781226247802,No
2016-07-08,4186.0,4691.365982492641,4097.59788401601,5268.387993782719,-505.3659824926408,1170.790109766709,No
2016-07-09,3031.0,3290.906091566437,2664.278316367871,3901.920763495012,-259.9060915664372,1237.6424471271412,No
2016-07-10,2774.0,3261.3450614520552,2677.682701554147,3872.458375726751,-487.34506145205523,1194.7756741726039,No
2016-07-11,4246.0,4791.363830667643,4188.598767125802,5343.641305091334,-545.363830667643,1155.0425379655326,No
2016-07-12,4926.0,4829.462542530833,4207.967908482013,5445.262551116067,96.53745746916684,1237.294642634054,No
2016-07-13,4698.0,4726.222467299382,4118.14506163223,5322.631951188165,-28.222467299381606,1204.4868895559348,No
2016-07-14,4691.0,4746.38444067522,4157.003843430402,5327.696851470847,-55.384440675219594,1170.6930080404445,No
2016-07-15,4150.0,4258.442777592559,3655.983004770416,4859.987609732294,-108.44277759255874,1204.0046049618782,No
2016-07-16,3573.0,3131.3640932057992,2526.960159120178,3724.7998860008574,441.63590679420076,1197.8397268806793,No
2016-07-17,3267.0,3204.089004619935,2600.9242706098844,3788.082861979135,62.91099538006483,1187.1585913692506,No
2016-07-18,5112.0,4920.57962980164,4326.904001490951,5530.007192990889,191.4203701983597,1203.1031914999385,No
2016-07-19,5304.0,5252.59209636287,4651.702446307358,5834.884838443615,51.4079036371304,1183.1823921362575,No
2016-07-20,5046.0,5076.157968341503,4464.663778661855,5690.403333764268,-30.157968341502965,1225.7395551024129,No
2016-07-21,4733.0,4695.368392132576,4048.8745072356223,5262.714380389256,37.631607867423554,1213.8398731536336,No
2016-07-22,3731.0,4280.251855414663,3680.0364149936936,4890.485877994668,-549.2518554146627,1210.4494630009744,No
2016-07-23,3451.0,2983.4116909605127,2345.744921582533,3600.517054713609,467.5883090394873,1254.7721331310759,No
2016-07-24,3607.0,2900.09003406361,2284.593521948777,3510.597713668999,706.9099659363901,1226.004191720222,No
2016-07-25,4825.0,4629.218354231299,4022.960969304892,5216.612132418256,195.7816457687013,1193.651163113364,No
2016-07-26,4803.0,4770.634360343229,4184.387578890887,5419.308820938094,32.365639656771236,1234.9212420472068,No
2016-07-27,4319.0,4874.980774074514,4246.978098482499,5481.487089408975,-555.9807740745136,1234.5089909264761,No
2016-07-28,4593.0,4821.023542602539,4267.815407502919,5415.66898139245,-228.02354260253924,1147.8535738895316,No
2016-07-29,3907.0,4516.046039718317,3932.621882262293,5116.981955758578,-609.0460397183169,1184.3600734962847,No
2016-07-30,4214.0,3022.4170075352054,2397.108470053657,3638.0055247275336,1191.5829924647946,1240.8970546738765,No
2016-07-31,4100.0,3098.276115371567,2490.28277601438,3669.227437814332,1001.7238846284331,1178.944661799952,No
2016-08-01,4299.0,4609.807175652672,3976.742433728176,5204.637819355349,-310.8071756526724,1227.8953856271733,No
2016-08-02,3960.0,5024.141490289696,4481.852998400808,5630.356924443091,-1064.1414902896959,1148.5039260422827,No
2016-08-03,4712.0,5040.113333814379,4442.70779186816,5624.121384681544,-328.1133338143791,1181.4135928133846,No
2016-08-04,4614.0,4987.6151980637205,4399.016722409052,5581.166183869369,-373.6151980637205,1182.149461460317,No
2016-08-05,4467.0,4694.239845010837,4115.719240771868,5295.644252425309,-227.2398450108367,1179.9250116534413,No
2016-08-06,3678.0,3274.585572356696,2717.7249328334938,3873.983669126085,403.41442764330395,1156.258736292591,No
2016-08-07,3555.0,3396.494410408202,2843.5573304997256,3987.7403272378046,158.50558959179807,1144.182996738079,No
2016-08-08,4714.0,4656.078661539715,4075.5148292338495,5269.73849230864,57.92133846028537,1194.2236630747907,No
2016-08-09,4666.0,4814.685161667018,4259.045204408866,5444.346551155101,-148.6851616670183,1185.3013467462351,No
2016-08-10,4505.0,4714.501021942982,4140.572735643231,5331.797488241672,-209.50102194298233,1191.2247525984412,No
2016-08-11,4334.0,4879.387526638731,4311.828203422223,5492.261437973717,-545.3875266387313,1180.433234551494,No
2016-08-12,4377.0,4807.419724579407,4209.766077203094,5385.316314886456,-430.41972457940665,1175.550237683362,No
2016-08-13,3935.0,3117.381731698189,2519.2345837630355,3713.120169157367,817.618268301811,1193.8855853943314,No
2016-08-14,4101.0,3026.341738544549,2433.6566441862105,3663.062932307664,1074.6582614554509,1229.4062881214536,No
2016-08-15,5186.0,4673.90005675856,4082.346863932587,5294.707393158055,512.0999432414401,1212.3605292254683,No
2016-08-16,4775.0,4808.075915486138,4173.248521573305,5453.8942050881415,-33.075915486138,1280.6456835148365,No
2016-08-17,5038.0,4836.367075364115,4236.210201648362,5420.919547524091,201.6329246358846,1184.709345875729,No
2016-08-18,4533.0,4763.29354286052,4137.941727215302,5339.720232862995,-230.29354286051966,1201.7785056476923,No
2016-08-19,2928.0,3978.101843398965,3380.4143059362023,4564.481880614515,-1050.1018433989648,1184.0675746783127,No
2016-08-20,2523.0,2476.2258447543504,1854.888802335796,3077.6025793715485,46.77415524564958,1222.7137770357524,No
2016-08-21,2906.0,2581.3725116631213,1982.874291807496,3194.165228893799,324.62748833687874,1211.2909370863028,No
2016-08-22,4567.0,4458.988392714265,3879.472964182317,5061.992197954837,108.01160728573541,1182.5192337725202,No
2016-08-23,5008.0,4903.64713940591,4269.298428335303,5470.334125273331,104.35286059409009,1201.0356969380282,No
2016-08-24,4984.0,4957.348239349825,4345.280870364123,5572.755747688215,26.651760650174765,1227.4748773240917,No
2016-08-25,4341.0,4611.163082476436,4056.114151232445,5212.598865876558,-270.1630824764361,1156.4847146441134,No
2016-08-26,4186.0,4211.823635436727,3644.746989211083,4789.471194586723,-25.823635436727272,1144.72420537564,No
2016-08-27,2834.0,2594.0783628914346,1989.278169116464,3237.306113285588,239.9216371085654,1248.0279441691239,No
2016-08-28,2219.0,2543.065848992704,1932.027739491771,3138.1444783767024,-324.0658489927041,1206.1167388849315,No
2016-08-29,3100.0,2602.8770970149453,2022.482030760076,3233.8905988064366,497.1229029850547,1211.4085680463606,No
2016-08-30,4889.0,4961.836956372943,4399.728930017072,5554.211601659298,-72.83695637294295,1154.4826716422258,No
2016-08-31,4807.0,4867.358103750032,4269.825122074011,5448.745609831005,-60.35810375003166,1178.9204877569937,No
2016-09-01,4690.0,4554.059141707509,3916.24226776094,5154.529173505622,135.9408582924907,1238.2869057446815,No
2016-09-03,2709.0,2553.5302776413228,1976.0536342469256,3142.0581800618347,155.46972235867725,1166.004545814909,No
2016-09-04,2425.0,2628.76163431472,2017.0804077045211,3246.194658861428,-203.76163431472014,1229.1142511569067,No
2016-09-05,4014.0,4580.687764534531,3943.496632740175,5206.648970133363,-566.6877645345312,1263.1523373931882,No
2016-09-06,4787.0,4917.44262485618,4293.50575621981,5476.061728460657,-130.44262485618037,1182.555972240847,No
2016-09-07,4843.0,5178.091348254589,4565.036729336283,5849.154378803848,-335.0913482545893,1284.1176494675647,No
2016-09-08,5027.0,4946.987422615243,4365.632820903088,5570.381713577509,80.0125773847567,1204.7488926744209,No
2016-09-09,4596.0,4425.621109336795,3828.950809011252,5041.930434908871,170.3788906632053,1212.9796258976185,No
2016-09-10,1627.0,2885.218371880312,2249.9447545028893,3453.3648928541143,-1258.2183718803121,1203.420138351225,No
2016-09-11,4055.0,3011.56103207928,2462.155526818643,3586.9551762127003,1043.4389679207202,1124.7996493940573,No
2016-09-12,4924.0,4930.803476312639,4342.92341333775,5514.193741674537,-6.80347631263885,1171.2703283367864,No
2016-09-13,5342.0,5599.797123854566,4932.804582722189,6195.904473075014,-257.79712385456605,1263.0998903528252,No
2016-09-14,5422.0,5156.142898339623,4564.077983285669,5794.487438919765,265.85710166037734,1230.409455634096,No
2016-09-15,5295.0,5296.686436979844,4692.071491238939,5918.659229599544,-1.6864369798440748,1226.5877383606048,No
2016-09-16,3467.0,4234.91498175064,3609.289842041548,4820.254252175249,-767.9149817506404,1210.9644101337012,No
2016-09-17,2556.0,2460.851841024203,1908.9851689634984,3082.851178580249,95.14815897579683,1173.8660096167505,No
2016-09-18,2826.0,2753.799658997068,2161.416991237803,3363.6047607135533,72.20034100293196,1202.1877694757504,No
2016-09-19,4708.0,4580.030910829838,3962.152747726952,5200.323598317564,127.96908917016208,1238.1708505906117,No
2016-09-20,4934.0,4728.329362933207,4138.996355933333,5312.412600631024,205.67063706679255,1173.4162446976916,No
2016-09-21,5188.0,4948.055133037288,4340.147514035286,5566.750591124916,239.94486696271179,1226.6030770896305,No
2016-09-22,4992.0,4808.608916724777,4159.542990485581,5405.24093611689,183.39108327522263,1245.6979456313093,No
2016-09-23,4533.0,4447.578917100894,3820.4347115896217,5067.26865219847,85.4210828991063,1246.833940608848,No
2016-09-24,3434.0,3182.232792581549,2564.162314281862,3734.831380235732,251.7672074184511,1170.66906595387,No
2016-09-25,2901.0,3060.2574197997938,2439.4739811213326,3656.973405594664,-159.25741979979375,1217.4994244733316,No
2016-09-26,4525.0,4715.420649852982,4104.894923473877,5342.395881394664,-190.42064985298202,1237.5009579207872,No
2016-09-27,5023.0,5005.007035368491,4442.133746631096,5590.85776639342,17.992964631508585,1148.7240197623241,No
2016-09-28,4967.0,5189.852007355708,4574.8736447540905,5798.235293392816,-222.85200735570834,1223.3616486387255,No
2016-09-29,4775.0,4943.517324750286,4361.027920133865,5530.090201091617,-168.5173247502862,1169.0622809577517,No
2016-09-30,4551.0,4476.754971583846,3897.93533142173,5048.552030268654,74.24502841615413,1150.6166988469236,No
2016-10-01,1969.0,2719.627342287948,2105.797004237249,3275.196630286633,-750.6273422879481,1169.399626049384,No
2016-10-02,2696.0,2903.07637827134,2321.80468562699,3480.055278246453,-207.07637827134022,1158.250592619463,No
2016-10-03,4652.0,4692.707875254506,4100.349678866824,5272.299358402535,-40.70787525450578,1171.9496795357109,No
2016-10-04,5117.0,4893.941348759976,4276.145593253821,5489.895732299938,223.05865124002412,1213.7501390461166,No
2016-10-05,5322.0,4768.943490929508,4147.451492874011,5368.626183224307,553.0565090704922,1221.1746903502963,No
2016-10-06,5033.0,4719.988648868354,4127.534340386333,5335.890997021945,313.0113511316458,1208.3566566356121,No
2016-10-07,4543.0,4352.152309230452,3755.504675193213,4966.33515585745,190.84769076954763,1210.8304806642373,No
2016-10-08,2515.0,2919.502939471657,2306.832255410227,3504.4437854178746,-404.5029394716571,1197.6115300076476,No
2016-10-09,2875.0,2954.6641685455847,2346.586504223355,3537.931514364407,-79.66416854558474,1191.3450101410522,No
2016-10-10,4689.0,4584.132322394153,4018.216269136856,5143.360611571151,104.86767760584735,1125.1443424342947,No
2016-10-11,4986.0,4934.323827621175,4324.328962330389,5560.466710851114,51.67617237882496,1236.137748520725,No
2016-10-12,4541.0,4835.220898358659,4257.426773786066,5433.8416484417885,-294.2208983586588,1176.414874655722,No
2016-10-13,4196.0,4691.483898481535,4092.067712902307,5251.119398659251,-495.4838984815351,1159.0516857569437,No
2016-10-14,4312.0,4311.796379186743,3706.459331108938,4892.612897926257,0.20362081325674808,1186.1535668173187,No
2016-10-15,2742.0,2887.3633658369413,2293.749236122302,3528.679745488132,-145.36336583694128,1234.93050936583,No
2016-10-16,2055.0,2899.4463210214044,2314.1667960032364,3517.913735534208,-844.4463210214044,1203.7469395309718,No
2016-10-17,4492.0,4550.6891649380605,3967.9760162114007,5084.881451531499,-58.68916493806046,1116.9054353200981,No
2016-10-18,4702.0,4497.610066807751,3881.4977098438576,5085.6609075252245,204.38993319224937,1204.163197681367,No
2016-10-19,4975.0,4385.052131572169,3780.095124720884,5007.407390731392,589.947868427831,1227.3122660105082,No
2016-10-20,4693.0,4322.315174304358,3699.138436957937,4868.282135704864,370.68482569564185,1169.1436987469274,No
2016-10-21,4253.0,3851.2045351893153,3256.74423005372,4501.268445195076,401.79546481068473,1244.5242151413563,No
2016-10-22,2513.0,2327.513366605402,1720.625153316474,2933.9448573242794,185.4866333945979,1213.3197040078053,No
